0.	1.55704116e-009
1.86069652e-003	1.64615062e-009
3.72139303e-003	1.7390781e-009
5.58208955e-003	1.83588773e-009
7.44278607e-003	1.93663699e-009
9.30348259e-003	2.04136175e-009
1.11641791e-002	2.15010986e-009
1.30248756e-002	2.26292305e-009
1.48855721e-002	2.37981788e-009
1.67462687e-002	2.50082986e-009
1.86069652e-002	2.62597677e-009
2.04676617e-002	2.75529031e-009
2.23283582e-002	2.88879784e-009
2.41890547e-002	3.0265285e-009
2.60497512e-002	3.16849382e-009
2.79104478e-002	3.31470894e-009
2.97711443e-002	3.46521322e-009
3.16318408e-002	3.62002932e-009
3.34925373e-002	3.77917128e-009
3.53532338e-002	3.94267335e-009
3.72139303e-002	4.11053246e-009
3.90746269e-002	4.28277507e-009
4.09353234e-002	4.45942946e-009
4.27960199e-002	4.64053516e-009
4.46567164e-002	4.82610446e-009
4.65174129e-002	5.0161398e-009
4.83781095e-002	5.21065547e-009
5.0238806e-002	5.40967279e-009
5.20995025e-002	5.61321325e-009
5.3960199e-002	5.82129976e-009
5.58208955e-002	6.03395816e-009
5.7681592e-002	6.25125045e-009
5.95422886e-002	6.47322624e-009
6.14029851e-002	6.69992148e-009
6.32636816e-002	6.93133358e-009
6.51243781e-002	7.1674726e-009
6.69850746e-002	7.40837233e-009
6.88457711e-002	7.6540939e-009
7.07064677e-002	7.9046888e-009
7.25671642e-002	8.16019519e-009
7.44278607e-002	8.42061677e-009
7.62885572e-002	8.68596865e-009
7.81492537e-002	8.95627594e-009
8.00099502e-002	9.23156382e-009
8.18706468e-002	9.51188581e-009
8.37313433e-002	9.79730663e-009
8.55920398e-002	1.00878787e-008
8.74527363e-002	1.03836467e-008
8.93134328e-002	1.0684651e-008
9.11741294e-002	1.0990937e-008
9.30348259e-002	1.13025414e-008
9.48955224e-002	1.16195068e-008
9.67562189e-002	1.19418592e-008
9.86169154e-002	1.22696448e-008
0.100477612	1.26029382e-008
0.102338308	1.29418029e-008
0.104199005	1.3286296e-008
0.106059701	1.36364764e-008
0.107920398	1.3992408e-008
0.109781095	1.43541496e-008
0.111641791	1.47217544e-008
0.113502488	1.50952851e-008
0.115363184	1.54747996e-008
0.117223881	1.58603561e-008
0.119084577	1.62520307e-008
0.120945274	1.66498915e-008
0.12280597	1.70540122e-008
0.124666667	1.74644637e-008
0.126527363	1.78813282e-008
0.12838806	1.83047254e-008
0.130248756	1.87346773e-008
0.132109453	1.91712376e-008
0.133970149	1.96145027e-008
0.135830846	2.0064566e-008
0.137691542	2.05215018e-008
0.139552239	2.09853695e-008
0.141412935	2.1456236e-008
0.143273632	2.19341556e-008
0.145134328	2.24191711e-008
0.146995025	2.29113158e-008
0.148855721	2.3410595e-008
0.150716418	2.39169733e-008
0.152577114	2.44303933e-008
0.154437811	2.49507524e-008
0.156298507	2.54778818e-008
0.158159204	2.60115639e-008
0.1600199	2.65514706e-008
0.161880597	2.70972276e-008
0.163741294	2.76483763e-008
0.16560199	2.82044064e-008
0.167462687	2.87647472e-008
0.169323383	2.93287976e-008
0.17118408	2.98959497e-008
0.173044776	3.04656273e-008
0.174905473	3.10372899e-008
0.176766169	3.16104429e-008
0.178626866	3.21846231e-008
0.180487562	3.27594158e-008
0.182348259	3.33344431e-008
0.184208955	3.39093944e-008
0.186069652	3.44840291e-008
0.187930348	3.50581543e-008
0.189791045	3.56316489e-008
0.191651741	3.62044446e-008
0.193512438	3.6776506e-008
0.195373134	3.7347844e-008
0.197233831	3.79185012e-008
0.199094527	3.84885668e-008
0.200955224	3.90581399e-008
0.20281592	3.96273292e-008
